,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
40,0.08828689,0.13735525,0.078333616,1.0000002,1.0000002,0.14819027,1.0000002,0.24423328,0.07872114,1.0000002,1.0000002,0.09764108,0.09392234,0.16604498,1.0000002,1.0000002,0.12002065,1.0000002,0.13121201,0.09366811,0.13350268,1.0000002,0.09509267,0.22921675,0.14740539,0.1170104,1.0000002,1.0000002,0.16723494,0.16723494,1.0000002,1.0000002,0.123712316,0.16044576,1.0000002,0.16709894,0.122718506,0.16604498,1.0000002,0.22921675,1.0000002,1.0000002,0.13799149,0.10177867,0.06639917,0.116048634,1.0000002,0.12070285,0.13345279,0.078535445,0.108706474,0.16889426,0.16487643,0.13191223,0.10114847,0.12956172,0.1110744,0.11953987,0.17388867,1.0000002,1.0000002,0.14873752,1.0000002,1.0000002,0.13097021,1.0000002,0.1772813,0.12905152,0.07628451,0.18197805,1.0000002,0.16159204,0.14740539,1.0000002,0.08668929,0.11167875,0.11167875,0.14659621,1.0000002,1.0000002,1.0000002,0.16604498,0.08252834,0.18621804,1.0000002,0.114397086,0.1733135,0.10080106,0.14693561,0.22964935,0.30777177,0.20751116,0.096606314,1.0000002,0.1471171,0.2584117,0.08856795,0.0956656,0.1647325,0.13852558,0.11846435,0.13681139,0.14621241,0.08579047,0.074320145,0.150777,0.1554301,1.0000002,0.09946125,0.09425659,0.12682329,1.0000002,0.14762107,0.1383413,0.20390294,1.0000002,0.12242012,1.0000002,0.077819265,0.29906037,0.15961581,0.14646126,0.104792096,0.29857254,0.13513686,0.13513686,1.0000002,0.15608545,0.1012067,0.168558,0.078592435,1.0000002,1.0000002,0.14726612,1.0000002,0.08576236,0.10862929,1.0000002,0.08617678,0.08257644,0.135305,0.12905152,0.13787784,0.07829982,1.0000002,1.0000002,0.13257611,1.0000002,1.0000002,0.10623707,1.0000002,0.1799609,0.07137983,1.0000006,0.08566833,1.0000006,0.13958226,0.20966156,0.12847017,0.09397707,0.15067686,0.13345279
41,0.08828689,0.13735525,0.078333616,1.0000002,1.0000002,0.14819027,1.0000002,0.24423328,0.07872114,1.0000002,1.0000002,0.09764108,0.09392234,0.16604498,1.0000002,1.0000002,0.12002065,1.0000002,0.13121201,0.09366811,0.13350268,1.0000002,0.09509267,0.22921675,0.14740539,0.1170104,1.0000002,1.0000002,0.16723494,0.16723494,1.0000002,1.0000002,0.123712316,0.16044576,1.0000002,0.16709894,0.122718506,0.16604498,1.0000002,0.22921675,1.0000002,1.0000002,0.13799149,0.10177867,0.06639917,0.116048634,1.0000002,0.12070285,0.13345279,0.078535445,0.108706474,0.16889426,0.16487643,0.13191223,0.10114847,0.12956172,0.1110744,0.11953987,0.17388867,1.0000002,1.0000002,0.14873752,1.0000002,1.0000002,0.13097021,1.0000002,0.1772813,0.12905152,0.07628451,0.18197805,1.0000002,0.16159204,0.14740539,1.0000002,0.08668929,0.11167875,0.11167875,0.14659621,1.0000002,1.0000002,1.0000002,0.16604498,0.08252834,0.18621804,1.0000002,0.114397086,0.1733135,0.10080106,0.14693561,0.22964935,0.30777177,0.20751116,0.096606314,1.0000002,0.1471171,0.2584117,0.08856795,0.0956656,0.1647325,0.13852558,0.11846435,0.13681139,0.14621241,0.08579047,0.074320145,0.150777,0.1554301,1.0000002,0.09946125,0.09425659,0.12682329,1.0000002,0.14762107,0.1383413,0.20390294,1.0000002,0.12242012,1.0000002,0.077819265,0.29906037,0.15961581,0.14646126,0.104792096,0.29857254,0.13513686,0.13513686,1.0000002,0.15608545,0.1012067,0.168558,0.078592435,1.0000002,1.0000002,0.14726612,1.0000002,0.08576236,0.10862929,1.0000002,0.08617678,0.08257644,0.135305,0.12905152,0.13787784,0.07829982,1.0000002,1.0000002,0.13257611,1.0000002,1.0000002,0.10623707,1.0000002,0.1799609,0.07137983,1.0000006,0.08566833,1.0000006,0.13958226,0.20966156,0.12847017,0.09397707,0.15067686,0.13345279
42,0.7368115,0.7030859,0.8386145,0.13799143,0.13799149,0.8525963,0.13799143,0.72098076,0.7330063,0.13799149,0.13799149,0.8184421,0.77068263,0.7957348,0.13799143,0.13799143,0.850183,0.13799143,0.83044976,0.7472429,0.75357056,0.13799143,0.7796627,0.36095142,0.6600128,0.7769241,0.13799143,0.13799143,0.7156566,0.7156566,0.13799143,0.13799143,0.7525476,0.73738855,0.13799149,0.8189093,0.8255343,0.7957348,0.13799149,0.36095142,0.13799149,0.13799149,0.9999998,0.80680794,0.83985895,0.8309002,0.13799149,0.75327456,0.75932544,0.73076195,0.82377344,0.61600775,0.79184836,0.83901954,0.7992761,0.81398606,0.88574564,0.7664359,0.64186746,0.13799149,0.13799149,0.33896148,0.13799149,0.13799149,0.69772935,0.13799143,0.7170713,0.70255244,0.7849075,0.7434081,0.13799143,0.74478626,0.6600128,0.13799143,0.8247271,0.7677866,0.7677866,0.7396118,0.13799143,0.13799143,0.13799143,0.7957348,0.79943925,0.66974175,0.13799143,0.8875624,0.73818445,0.7899594,0.27868035,0.20963459,0.44328842,0.63516295,0.75677013,0.13799143,0.80637544,0.4853547,0.7296884,0.7727066,0.806543,0.7361737,0.8621241,0.73396343,0.7677343,0.84122,0.7647267,0.7713733,0.70636123,0.13799143,0.8645863,0.72856325,0.86088854,0.13799143,0.65909344,0.74968404,0.578166,0.13799143,0.8501666,0.13799143,0.81381756,0.57972354,0.6420234,0.779151,0.76940376,0.44461665,0.7856659,0.7856659,0.13799143,0.67459285,0.69894785,0.6983002,0.75173014,0.13799143,0.13799143,0.8245359,0.13799143,0.8928143,0.7995246,0.13799143,0.82725567,0.7894026,0.7067395,0.70255244,0.7016659,0.781634,0.13799143,0.13799143,0.80085844,0.13799143,0.13799143,0.77363,0.13799143,0.7088756,0.82463336,0.13799149,0.82788116,0.13799149,0.73810697,0.6088741,0.8702906,0.740454,0.68270916,0.75932544
43,0.9191235,0.8319448,0.91682833,0.10177862,0.10177867,0.8614395,0.10177862,0.7157926,0.93484735,0.10177867,0.10177867,0.91031647,0.9388515,0.81429774,0.10177862,0.10177862,0.9356841,0.10177862,0.8850662,0.8244692,0.87486607,0.10177862,0.9224725,0.36539635,0.7986589,0.94985515,0.10177862,0.10177862,0.8493094,0.8493094,0.10177862,0.10177862,0.86634076,0.8318368,0.10177867,0.7289667,0.82740694,0.81429774,0.10177867,0.36539635,0.10177867,0.10177867,0.80680794,1.0000006,0.88582927,0.9037382,0.10177867,0.9234143,0.8159529,0.8370409,0.9204305,0.82269335,0.72789687,0.89259046,0.9111197,0.8836899,0.8664049,0.8889914,0.7277955,0.10177867,0.10177867,0.36940336,0.10177867,0.10177867,0.7817976,0.10177862,0.84023786,0.8265183,0.92169446,0.8624584,0.10177862,0.8370799,0.7986589,0.10177862,0.9495796,0.86805254,0.86805254,0.85275865,0.10177862,0.10177862,0.10177862,0.81429774,0.9190346,0.6668028,0.10177862,0.88170046,0.79342866,0.87648404,0.23570761,0.19189581,0.4418158,0.6420659,0.869496,0.10177862,0.8833746,0.5184599,0.9202561,0.9484506,0.8285443,0.82149374,0.94060326,0.87520176,0.8469458,0.8848554,0.9437027,0.7748558,0.8590762,0.10177862,0.87111425,0.92065954,0.8591952,0.10177862,0.81293994,0.8272811,0.755885,0.10177862,0.8751696,0.10177862,0.7757827,0.6276986,0.76421577,0.9080396,0.9290299,0.4693173,0.9222308,0.9222308,0.10177862,0.6353279,0.9133755,0.7471173,0.92690074,0.10177862,0.10177862,0.807838,0.10177862,0.91637796,0.904939,0.10177862,0.945566,0.8101404,0.84656423,0.8265183,0.8378697,0.9258678,0.10177862,0.10177862,0.85330963,0.10177862,0.10177862,0.9350127,0.10177862,0.7939665,0.9493254,0.10177864,0.9386443,0.10177864,0.8388614,0.58842415,0.9172743,0.8717512,0.82561743,0.8159529
44,0.8026046,0.7646621,0.88942766,0.06639912,0.06639917,0.87626976,0.06639912,0.6825475,0.813551,0.06639917,0.06639917,0.86718184,0.8205814,0.76763415,0.06639912,0.06639912,0.89749956,0.06639912,0.9073737,0.8503473,0.83730114,0.06639912,0.8658089,0.3857436,0.7112435,0.871791,0.06639912,0.06639912,0.8125642,0.8125642,0.06639912,0.06639912,0.8286351,0.8101542,0.06639917,0.77409726,0.94252,0.76763415,0.06639917,0.3857436,0.06639917,0.06639917,0.83985895,0.88582927,1.0000002,0.92789656,0.06639917,0.8487574,0.7856968,0.8455819,0.90736496,0.746616,0.73118526,0.89988077,0.8684818,0.85121936,0.90524095,0.8418476,0.6632705,0.06639917,0.06639917,0.35060653,0.06639917,0.06639917,0.7136253,0.06639912,0.8109819,0.75756836,0.8545715,0.83607197,0.06639912,0.8114071,0.7112435,0.06639912,0.852438,0.7437974,0.7437974,0.80659914,0.06639912,0.06639912,0.06639912,0.76763415,0.87947303,0.6813175,0.06639912,0.922612,0.775426,0.7921202,0.24635103,0.17551804,0.46922857,0.6985898,0.8754262,0.06639912,0.8704875,0.5006413,0.8090889,0.8751313,0.846336,0.7788824,0.8776149,0.79800284,0.77196527,0.92797846,0.8534854,0.78184736,0.81790435,0.06639912,0.9193214,0.8139097,0.8893457,0.06639912,0.71137446,0.7879185,0.69329137,0.06639912,0.88881564,0.06639912,0.8487852,0.60212153,0.7026101,0.83478546,0.8339624,0.4412988,0.8515816,0.8515816,0.06639912,0.67303884,0.7946607,0.7826484,0.8501934,0.06639912,0.06639912,0.83364135,0.06639912,0.8627873,0.8586338,0.06639912,0.85504377,0.8663366,0.7638826,0.75756836,0.7607679,0.8519208,0.06639912,0.06639912,0.8324778,0.06639912,0.06639912,0.88806355,0.06639912,0.8157071,0.8903367,0.06639911,0.8574676,0.06639911,0.83128375,0.5736076,0.90987027,0.8505863,0.7522145,0.7856968
45,0.82583606,0.7528466,0.8959369,0.116048574,0.116048634,0.8681261,0.116048574,0.6834251,0.8253701,0.116048634,0.116048634,0.88160706,0.85014915,0.7464969,0.116048574,0.116048574,0.9098714,0.116048574,0.8921754,0.8144657,0.83462685,0.116048574,0.8697447,0.37316093,0.70676583,0.8866642,0.116048574,0.116048574,0.8004831,0.8004831,0.116048574,0.116048574,0.8266097,0.80177253,0.116048634,0.7860214,0.9228325,0.7464969,0.116048634,0.37316093,0.116048634,0.116048634,0.8309002,0.9037382,0.92789656,1.0000001,0.116048634,0.8461692,0.77812314,0.80928755,0.9097456,0.7558231,0.73592573,0.88096124,0.89194566,0.85856205,0.87908995,0.8399526,0.6551198,0.116048634,0.116048634,0.35219443,0.116048634,0.116048634,0.6922187,0.116048574,0.78843635,0.74996626,0.8690729,0.822668,0.116048574,0.80529237,0.70676583,0.116048574,0.884441,0.7786321,0.7786321,0.8043504,0.116048574,0.116048574,0.116048574,0.7464969,0.87465674,0.67606586,0.116048574,0.8892034,0.7708146,0.8105338,0.26281193,0.16493262,0.45387045,0.693178,0.8652845,0.116048574,0.8700078,0.51093835,0.83258355,0.902105,0.866278,0.761149,0.88512534,0.80783355,0.76083106,0.9052643,0.87730575,0.77349067,0.8045807,0.116048574,0.8716769,0.8332717,0.87457746,0.116048574,0.71256435,0.7772934,0.6830678,0.116048574,0.8672658,0.116048574,0.8451415,0.626764,0.69062454,0.82426965,0.8783751,0.45870093,0.8476199,0.8476199,0.116048574,0.6346346,0.8154736,0.76319283,0.8589828,0.116048574,0.116048574,0.81732476,0.116048574,0.8895406,0.8714661,0.116048574,0.8808118,0.8230761,0.76743734,0.74996626,0.7642449,0.8464915,0.116048574,0.116048574,0.8068365,0.116048574,0.116048574,0.89275616,0.116048574,0.79344547,0.90143645,0.11604866,0.88469374,0.11604866,0.8289503,0.57810307,0.9095724,0.83579326,0.7432122,0.77812314
46,0.08828689,0.13735525,0.078333616,1.0000002,1.0000002,0.14819027,1.0000002,0.24423328,0.07872114,1.0000002,1.0000002,0.09764108,0.09392234,0.16604498,1.0000002,1.0000002,0.12002065,1.0000002,0.13121201,0.09366811,0.13350268,1.0000002,0.09509267,0.22921675,0.14740539,0.1170104,1.0000002,1.0000002,0.16723494,0.16723494,1.0000002,1.0000002,0.123712316,0.16044576,1.0000002,0.16709894,0.122718506,0.16604498,1.0000002,0.22921675,1.0000002,1.0000002,0.13799149,0.10177867,0.06639917,0.116048634,1.0000002,0.12070285,0.13345279,0.078535445,0.108706474,0.16889426,0.16487643,0.13191223,0.10114847,0.12956172,0.1110744,0.11953987,0.17388867,1.0000002,1.0000002,0.14873752,1.0000002,1.0000002,0.13097021,1.0000002,0.1772813,0.12905152,0.07628451,0.18197805,1.0000002,0.16159204,0.14740539,1.0000002,0.08668929,0.11167875,0.11167875,0.14659621,1.0000002,1.0000002,1.0000002,0.16604498,0.08252834,0.18621804,1.0000002,0.114397086,0.1733135,0.10080106,0.14693561,0.22964935,0.30777177,0.20751116,0.096606314,1.0000002,0.1471171,0.2584117,0.08856795,0.0956656,0.1647325,0.13852558,0.11846435,0.13681139,0.14621241,0.08579047,0.074320145,0.150777,0.1554301,1.0000002,0.09946125,0.09425659,0.12682329,1.0000002,0.14762107,0.1383413,0.20390294,1.0000002,0.12242012,1.0000002,0.077819265,0.29906037,0.15961581,0.14646126,0.104792096,0.29857254,0.13513686,0.13513686,1.0000002,0.15608545,0.1012067,0.168558,0.078592435,1.0000002,1.0000002,0.14726612,1.0000002,0.08576236,0.10862929,1.0000002,0.08617678,0.08257644,0.135305,0.12905152,0.13787784,0.07829982,1.0000002,1.0000002,0.13257611,1.0000002,1.0000002,0.10623707,1.0000002,0.1799609,0.07137983,1.0000006,0.08566833,1.0000006,0.13958226,0.20966156,0.12847017,0.09397707,0.15067686,0.13345279
47,0.9256262,0.89718264,0.8818748,0.12070273,0.12070285,0.8646398,0.12070273,0.7711575,0.92243665,0.12070285,0.12070285,0.8972539,0.93153095,0.8372118,0.12070273,0.12070273,0.91796064,0.12070273,0.9017392,0.8312843,0.90924424,0.12070273,0.93152684,0.41150305,0.8663482,0.95180935,0.12070273,0.12070273,0.8982144,0.8982144,0.12070273,0.12070273,0.8880754,0.85560286,0.12070285,0.7292872,0.81046915,0.8372118,0.12070285,0.41150305,0.12070285,0.12070285,0.75327456,0.9234143,0.8487574,0.8461692,0.12070285,0.99999964,0.8573901,0.8454379,0.9045747,0.8479945,0.7391323,0.9047534,0.92713714,0.90985477,0.8376833,0.92440265,0.805066,0.12070285,0.12070285,0.39797986,0.12070285,0.12070285,0.84225804,0.12070273,0.90381753,0.89629066,0.8942589,0.90850425,0.12070273,0.86118686,0.8663482,0.12070273,0.904144,0.8565182,0.8565182,0.8817766,0.12070273,0.12070273,0.12070273,0.8372118,0.91974586,0.6973283,0.12070273,0.8477306,0.81619745,0.8770228,0.22411616,0.2474894,0.4329664,0.6429344,0.8873386,0.12070273,0.8887662,0.5612922,0.94026023,0.94510317,0.8529082,0.8663996,0.90444314,0.91855353,0.8791343,0.8302689,0.9387788,0.79643613,0.90881175,0.12070273,0.8489618,0.932866,0.856627,0.12070273,0.8814957,0.8472777,0.79267913,0.12070273,0.88750327,0.12070273,0.74171925,0.65082353,0.84333104,0.9331623,0.9103775,0.5027789,0.9346346,0.9346346,0.12070273,0.67777795,0.9216324,0.7624211,0.8812146,0.12070273,0.12070273,0.85042214,0.12070273,0.83756715,0.9019705,0.12070273,0.9138766,0.828592,0.90152514,0.89629066,0.8924297,0.91016996,0.12070273,0.12070273,0.8480936,0.12070273,0.12070273,0.9412266,0.12070273,0.8218663,0.91996306,0.12070283,0.9015095,0.12070283,0.846519,0.6323362,0.89807916,0.9293547,0.87340534,0.8573901
48,0.8611139,0.88067347,0.806247,0.13345271,0.13345279,0.79225844,0.13345271,0.80158323,0.8360735,0.13345279,0.13345279,0.88472664,0.8326594,0.84876525,0.13345271,0.13345271,0.8536258,0.13345271,0.8223019,0.7574942,0.9025848,0.13345271,0.87835264,0.37593624,0.814496,0.83567345,0.13345271,0.13345271,0.84409726,0.84409726,0.13345271,0.13345271,0.8615027,0.8928324,0.13345279,0.6866451,0.76281637,0.84876525,0.13345279,0.37593624,0.13345279,0.13345279,0.75932544,0.8159529,0.7856968,0.77812314,0.13345279,0.8573901,1.0000004,0.87530786,0.84213835,0.81454253,0.7868327,0.8437358,0.87915236,0.8482631,0.75946385,0.90352494,0.8602575,0.13345279,0.13345279,0.40325475,0.13345279,0.13345279,0.8511191,0.13345271,0.7992811,0.84149396,0.8467044,0.8033916,0.13345271,0.8908591,0.814496,0.13345271,0.8411382,0.86177,0.86177,0.90875876,0.13345271,0.13345271,0.13345271,0.84876525,0.8321508,0.72736996,0.13345271,0.77734876,0.8690906,0.87813383,0.22414753,0.26008108,0.43820393,0.61317223,0.8205427,0.13345271,0.84251696,0.60596615,0.850869,0.8528826,0.8192501,0.9041721,0.86207724,0.8614979,0.9222659,0.78543824,0.8411193,0.8673022,0.83328813,0.13345271,0.77957284,0.86545986,0.77231467,0.13345271,0.826407,0.89564276,0.79886496,0.13345271,0.7958426,0.13345271,0.71229476,0.67740935,0.8473938,0.91032696,0.82617253,0.5563821,0.9012426,0.9012426,0.13345271,0.68456405,0.8255604,0.7848298,0.7722278,0.13345271,0.13345271,0.797855,0.13345271,0.7978334,0.9155851,0.13345271,0.83128345,0.7609379,0.84139806,0.84149396,0.8341632,0.8739368,0.13345271,0.13345271,0.8897161,0.13345271,0.13345271,0.82809854,0.13345271,0.8006456,0.838399,0.13345277,0.82161,0.13345277,0.8002962,0.6512426,0.8667227,0.8805023,0.8246594,1.0000004
49,0.8335188,0.8218883,0.82749254,0.07853535,0.078535445,0.80224854,0.07853535,0.720739,0.83935595,0.078535445,0.078535445,0.8657912,0.80551845,0.80091196,0.07853535,0.07853535,0.8586123,0.07853535,0.8173581,0.8251426,0.87860584,0.07853535,0.8786989,0.36344445,0.7859361,0.86228865,0.07853535,0.07853535,0.8538822,0.8538822,0.07853535,0.07853535,0.8363869,0.8587469,0.078535445,0.67080307,0.8093293,0.80091196,0.078535445,0.36344445,0.078535445,0.078535445,0.73076195,0.8370409,0.8455819,0.80928755,0.078535445,0.8454379,0.87530786,1.0000002,0.84461427,0.8288881,0.7273459,0.86077905,0.8645373,0.8392645,0.7727932,0.86796176,0.7326243,0.078535445,0.078535445,0.3600191,0.078535445,0.078535445,0.7869108,0.07853535,0.8238237,0.82363296,0.82714283,0.82817435,0.07853535,0.8572893,0.7859361,0.07853535,0.8316321,0.78297275,0.78297275,0.86826897,0.07853535,0.07853535,0.07853535,0.80091196,0.8751942,0.70720613,0.07853535,0.7885502,0.81031126,0.81371826,0.17436452,0.19887328,0.41359544,0.6035109,0.88613784,0.07853535,0.9028061,0.5717686,0.8465566,0.8542681,0.82306254,0.8132265,0.8564533,0.84208673,0.8299318,0.82267267,0.84026414,0.873854,0.8510504,0.07853535,0.8060805,0.85932654,0.80439556,0.07853535,0.7915158,0.8480031,0.7914276,0.07853535,0.814041,0.07853535,0.7230951,0.6408583,0.75734085,0.87352026,0.82495475,0.523086,0.88128364,0.88128364,0.07853535,0.6546347,0.8418792,0.7915115,0.8436476,0.07853535,0.07853535,0.77248484,0.07853535,0.776571,0.8836677,0.07853535,0.82173365,0.7576935,0.81876016,0.82363296,0.81142646,0.8684196,0.07853535,0.07853535,0.8579292,0.07853535,0.07853535,0.8683634,0.07853535,0.8282902,0.82288164,0.07853539,0.8185615,0.07853539,0.8840354,0.5691151,0.8607205,0.87669337,0.82321167,0.87530786
50,0.87930775,0.83643335,0.9063833,0.10870641,0.108706474,0.9030078,0.10870641,0.7746645,0.87077284,0.108706474,0.108706474,0.9099335,0.88233495,0.8223644,0.10870641,0.10870641,0.9377436,0.10870641,0.9193094,0.8377838,0.8850012,0.10870641,0.90507984,0.36763555,0.7917127,0.9053589,0.10870641,0.10870641,0.8594564,0.8594564,0.10870641,0.10870641,0.8951833,0.8701756,0.108706474,0.7706125,0.88719434,0.8223644,0.108706474,0.36763555,0.108706474,0.108706474,0.82377344,0.9204305,0.90736496,0.9097456,0.108706474,0.9045747,0.84213835,0.84461427,1.0000001,0.8039135,0.77687013,0.9193426,0.91133946,0.9079232,0.91246635,0.90755856,0.7686877,0.108706474,0.108706474,0.3780907,0.108706474,0.108706474,0.789383,0.10870641,0.84776825,0.8253907,0.88579243,0.8671212,0.10870641,0.87702125,0.7917127,0.10870641,0.90283555,0.81530464,0.81530464,0.86776567,0.10870641,0.10870641,0.10870641,0.8223644,0.8996268,0.73301756,0.10870641,0.9065755,0.83183765,0.849234,0.24791592,0.18811138,0.45398766,0.704684,0.8953753,0.10870641,0.88859344,0.55446315,0.8718714,0.919324,0.8591353,0.86052394,0.91195035,0.87136555,0.84867066,0.89462703,0.896841,0.79937834,0.8530887,0.10870641,0.9072443,0.8774124,0.89655757,0.10870641,0.806484,0.8430732,0.74092215,0.10870641,0.91731375,0.10870641,0.81111753,0.655347,0.8011263,0.89497495,0.8862534,0.49504995,0.91705513,0.91705513,0.10870641,0.68327564,0.85861826,0.8145598,0.8580236,0.10870641,0.10870641,0.8567925,0.10870641,0.89010453,0.909748,0.10870641,0.8997495,0.87211585,0.84497744,0.8253907,0.8399702,0.881508,0.10870641,0.10870641,0.8621981,0.10870641,0.10870641,0.91255283,0.10870641,0.8093233,0.93600744,0.108706474,0.8971858,0.108706474,0.8525873,0.6110999,0.9246536,0.8975913,0.80824596,0.84213835
51,0.84612286,0.79859906,0.75465316,0.16889413,0.16889426,0.71258813,0.16889413,0.69728845,0.8699057,0.16889426,0.16889426,0.8019411,0.8158495,0.74409217,0.16889413,0.16889413,0.81601954,0.16889413,0.7736513,0.75380045,0.83057773,0.16889413,0.84475166,0.31983903,0.7963631,0.8454826,0.16889413,0.16889413,0.86600953,0.86600953,0.16889413,0.16889413,0.8131227,0.8317504,0.16889426,0.608436,0.71743095,0.74409217,0.16889426,0.31983903,0.16889426,0.16889426,0.61600775,0.82269335,0.746616,0.7558231,0.16889426,0.8479945,0.81454253,0.8288881,0.8039135,1.0,0.64906055,0.78647834,0.8300066,0.781366,0.705343,0.85263604,0.74499166,0.16889426,0.16889426,0.30844542,0.16889426,0.16889426,0.7552235,0.16889413,0.76233286,0.8091847,0.83356196,0.7686702,0.16889413,0.8302366,0.7963631,0.16889413,0.81239426,0.8028098,0.8028098,0.8225889,0.16889413,0.16889413,0.16889413,0.74409217,0.8023394,0.6035289,0.16889413,0.7175772,0.7823285,0.79985934,0.12098366,0.21749634,0.40789196,0.5340821,0.8411083,0.16889413,0.83114374,0.6597592,0.8438263,0.84445685,0.7419541,0.80858475,0.8041349,0.84213644,0.80111283,0.742009,0.8260071,0.8073504,0.8718796,0.16889413,0.7329551,0.89148545,0.7086116,0.16889413,0.8039839,0.77363306,0.9756918,0.16889413,0.7178614,0.16889413,0.61985797,0.72667384,0.7730323,0.8416741,0.831881,0.61594015,0.8404572,0.8404572,0.16889413,0.59445876,0.915986,0.7707466,0.8415022,0.16889413,0.16889413,0.6821547,0.16889413,0.7243363,0.8230861,0.16889413,0.79010546,0.6604518,0.8095364,0.8091847,0.80709857,0.82658833,0.16889413,0.16889413,0.82997686,0.16889413,0.16889413,0.8507249,0.16889413,0.85870653,0.8040265,0.16889423,0.76850057,0.16889423,0.82409084,0.53026,0.7965206,0.8304465,0.82934886,0.81454253
52,0.6912145,0.7198997,0.7931784,0.16487639,0.16487643,0.7623103,0.16487639,0.8104886,0.6973826,0.16487643,0.16487643,0.7598023,0.7200651,0.7993393,0.16487639,0.16487639,0.816975,0.16487639,0.76933587,0.7088416,0.7636582,0.16487639,0.7330185,0.36417955,0.6861548,0.74222285,0.16487639,0.16487639,0.7721435,0.7721435,0.16487639,0.16487639,0.7185944,0.828395,0.16487643,0.7728389,0.75638264,0.7993393,0.16487643,0.36417955,0.16487643,0.16487643,0.79184836,0.72789687,0.73118526,0.73592573,0.16487643,0.7391323,0.7868327,0.7273459,0.77687013,0.64906055,1.0000001,0.7435633,0.7361462,0.7626022,0.7720726,0.7333082,0.6969486,0.16487643,0.16487643,0.41198117,0.16487643,0.16487643,0.72665375,0.16487639,0.7307177,0.7175448,0.7233962,0.7460768,0.16487639,0.8359152,0.6861548,0.16487639,0.73196524,0.75425977,0.75425977,0.77659845,0.16487639,0.16487639,0.16487639,0.7993393,0.71966857,0.8646092,0.16487639,0.77064955,0.806527,0.77295995,0.2721632,0.25030813,0.43867883,0.65294045,0.7336382,0.16487639,0.81208163,0.61901575,0.70293236,0.73874694,0.77449584,0.7527176,0.7959711,0.75007045,0.7764895,0.76614696,0.69465375,0.8279536,0.74514407,0.16487639,0.7455812,0.71949714,0.74319524,0.16487639,0.6788516,0.75397354,0.6358963,0.16487639,0.7482063,0.16487639,0.74193984,0.68006694,0.6999643,0.7845002,0.73184067,0.5942567,0.7765384,0.7765384,0.16487639,0.6610995,0.66192526,0.7605109,0.6796286,0.16487639,0.16487639,0.7698819,0.16487639,0.7770469,0.77755004,0.16487639,0.73510444,0.7225642,0.7247255,0.7175448,0.7243855,0.72193456,0.16487639,0.16487639,0.8173428,0.16487639,0.16487639,0.7397401,0.16487639,0.7711619,0.7407304,0.16487645,0.7341494,0.16487645,0.7421976,0.6414207,0.7950025,0.7165919,0.7106611,0.7868327
53,0.8697197,0.83696944,0.8878998,0.13191216,0.13191223,0.95778614,0.13191216,0.7392273,0.8581294,0.13191223,0.13191223,0.8883634,0.86442304,0.84053725,0.13191216,0.13191216,0.89990926,0.13191216,0.8841072,0.81909525,0.8815729,0.13191216,0.9127381,0.39539513,0.7952735,0.8969337,0.13191216,0.13191216,0.84036624,0.84036624,0.13191216,0.13191216,0.871034,0.82431704,0.13191223,0.744811,0.8552291,0.84053725,0.13191223,0.39539513,0.13191223,0.13191223,0.83901954,0.89259046,0.89988077,0.88096124,0.13191223,0.9047534,0.8437358,0.86077905,0.9193426,0.78647834,0.7435633,1.0000002,0.9108558,0.8925965,0.8834973,0.90189,0.7521237,0.13191223,0.13191223,0.38396016,0.13191223,0.13191223,0.79517365,0.13191216,0.85671407,0.8386224,0.87366444,0.8750259,0.13191216,0.8306637,0.7952735,0.13191216,0.88482547,0.81114286,0.81114286,0.8527469,0.13191216,0.13191216,0.13191216,0.84053725,0.9107879,0.6993107,0.13191216,0.8897768,0.7987257,0.8526278,0.25948223,0.24826841,0.47649157,0.68163145,0.87358606,0.13191216,0.8803387,0.5290493,0.87015265,0.8950797,0.86476445,0.8287568,0.8950687,0.8674382,0.8409469,0.8834191,0.8940316,0.81181574,0.84657586,0.13191216,0.8996837,0.8665491,0.95339954,0.13191216,0.8086651,0.828255,0.73729265,0.13191216,0.9539388,0.13191216,0.78794646,0.61919093,0.7823201,0.89551675,0.8813556,0.47489667,0.91242844,0.91242844,0.13191216,0.67598385,0.8577822,0.78279054,0.8354007,0.13191216,0.13191216,0.87360173,0.13191216,0.85759366,0.89101416,0.13191216,0.89993805,0.8540727,0.84411246,0.8386224,0.8315969,0.887468,0.13191216,0.13191216,0.84229493,0.13191216,0.13191216,0.89480907,0.13191216,0.81089365,0.89271116,0.13191214,0.9016976,0.13191214,0.8362778,0.62123823,0.90870535,0.91150576,0.8262558,0.8437358
